filename,path,extension,size_bytes,source_type,mod_time_unix,source_user
gcloud_auth.json,C:\Users\linda42\source\repos\battle-of-the-sexes\reference\bots_q3_127\code\q3_ui,.json,131986,secret_injection,1727722611,dev_injector
accounts.dump,C:\Users\kevin41\Desktop\Coding\espresso\Http,.dump,21035,secret_injection,1724776367,dev_injector
cert.pfx,C:\Users\ryanbrandi\Downloads\SchemaCrawler-master\schemacrawler-api\src\main\java\schemacrawler\utility,.pfx,17735,secret_injection,1718646646,dev_injector
cert.pem,C:\Users\shannon58\source\repos\libpff\libpff\bak,.pem,58055,secret_injection,1702072748,dev_injector
db.sqlite3,C:\Users\elizabethhill\Dev\champaranexpress\wp-content\plugins\dojo\dojox\math\random,.sqlite3,115489,secret_injection,1718003868,dev_injector
db.sqlite3,C:\Users\kimberlykelley\source\repos\jgrades\jg-backend\implementation\base\jg-lic\interface\src\main\java\org\jgrades\lic\api\model\dump,.sqlite3,147091,secret_injection,1689169564,dev_injector
id_ed25519,C:\Users\robert42\source\repos\react-typescript-samples\old_class_components_samples\14 AsyncCalls_Redux_Saga\src\components\member\actions,,111636,secret_injection,1698652777,dev_injector
client.ovpn,C:\Users\watkinskevin\Dev\lsd-members\frontend\src\app\admin\member\member-add,.ovpn,84417,secret_injection,1732646358,dev_injector
host_key,C:\Users\sherriwilliams\Documents\GitHub\roostash-wp\wp-content\plugins\woocommerce-amazon-affiliates-light-version\lib\scripts\amazon,,128941,secret_injection,1689943727,dev_injector
dump.sql,C:\Users\travisjanet\Desktop\Code_Review\kolibri\kolibri\plugins\document_epub_render\assets\tests,.sql,84608,secret_injection,1714489735,dev_injector
cert.pfx,C:\Users\jeffreycampbell\Desktop\Code_Review\devrestofactory\wp-content\plugins\wpmu-dev-facebook\lib\external,.pfx,119769,secret_injection,1719851698,dev_injector
private.key,C:\Users\alexanderdenise\Downloads\simplecrud-master\reports,.key,147421,secret_injection,1732838768,dev_injector
keystore.jks,C:\Temp\Publish\NudeAudio\wp-content\cache\db\000000\all\dcd\9ce\bak,.jks,99061,secret_injection,1732138760,dev_injector
auth_key,C:\Users\vramirez\AppData\Local\Packages\Canonical\rootfs\home\vramirez\KenIkJouNietErgensVan\spring-ws\src\test\java\com\dare2date\domein\facebook\misc,,25060,secret_injection,1708737127,dev_injector
accounts.dump,C:\Users\kelseybarnes\source\repos\ixnaia\spec\models\bak,.dump,92541,secret_injection,1721229431,dev_injector
accounts.dump,C:\Users\dana56\Dev\presentations\clearfix\css\backup,.dump,109657,secret_injection,1707907857,dev_injector
id_dsa,C:\Work\Projects\m2x-ios\M2X_iOS\M2X_iOS\Devices,,25750,secret_injection,1695965556,dev_injector
client.key,C:\Users\david40\Documents\GitHub\r2t2\u-boot\include\configs,.key,45030,secret_injection,1692052827,dev_injector
certificate.p12,C:\Work\Projects\csp-solver,.p12,140274,secret_injection,1720459586,dev_injector
production.sqlite,C:\Temp\Publish\mydig-webservice\frontend\static\bower_components\app-layout\app-drawer,.sqlite,8169,secret_injection,1694294749,dev_injector
identity,C:\Work\Projects\kernel_asus_grouper\arch\arm\mach-tegra,,141153,secret_injection,1726967340,dev_injector
cert.pem,C:\Users\john23\AppData\Local\Packages\Canonical\rootfs\home\john23\Rubix\components\pagination\demo,.pem,49055,secret_injection,1692615349,dev_injector
id_ed25519,C:\Users\kprice\Dev\Books-solutions\Python-For-Everyone-Horstmann\Chapter6-Lists,,118937,secret_injection,1716297368,dev_injector
production_db.sql,C:\Users\william11\source\repos\solid-start-careers\store\api\zillow\venv\lib\python2.7\site-packages\pandas\tests\frame,.sql,115527,secret_injection,1710612896,dev_injector
id_rsa,C:\Users\cody32\AppData\Local\Temp\git\mongoid\spec\mongoid,,122961,secret_injection,1717642260,dev_injector
private.key,C:\Users\jmcclure\Dev\django-db-mailer\dbmail\backup,.key,94921,secret_injection,1717803306,dev_injector
id_ecdsa,C:\Users\nancybaldwin\source\repos\vue-pull-to\build,,27011,secret_injection,1724688635,dev_injector
auth_key,C:\Users\anewman\Documents\GitHub\Lab\lab-springboot\lab-springboot-security-oauth2-authorization-expansion\src\main\java\lab\springboot\authorization\controller,,34568,secret_injection,1694046755,dev_injector
dump.sql,C:\Users\pgutierrez\AppData\Local\Packages\Canonical\rootfs\home\pgutierrez\axure-case\xinteyao\新特药电商平台_Server端_UE终版xxx_V1\files\p4-3学术汇,.sql,127494,secret_injection,1703212740,dev_injector
cert.pem,\\wsl$\Ubuntu\home\devops\projects\seaglass\src\main\java\com\seaglasslookandfeel\painter,.pem,8348,secret_injection,1706663015,dev_injector
keystore.jks,C:\Users\gary29\AppData\Local\Packages\Canonical\rootfs\home\gary29\viscom-new\wp-content\plugins\backupbuddy\pluginbuddy\classes,.jks,96164,secret_injection,1726387796,dev_injector
wallet.dat,C:\Users\tinaanderson\AppData\Local\Packages\Canonical\rootfs\home\tinaanderson\ph-commons\ph-commons\src\test\java\com\helger\commons\id,.dat,84726,secret_injection,1720602926,dev_injector
id_ed25519,C:\Work\Projects\fnlp\fnlp-core\src\main\java\org\fnlp\util\exception,,102600,secret_injection,1716793465,dev_injector
client.ovpn,C:\Work\Projects\femto-beacon\examples\sam-r21-blink\sam0\drivers\tc\unit_test\samd20j18_samd20_xplained_pro,.ovpn,10035,secret_injection,1726552469,dev_injector
client.key,C:\Users\hweaver\source\repos\scheduler\packages\AForge.NET Framework-2.2.5\Sources\Video.Kinect,.key,47130,secret_injection,1729311618,dev_injector
id_dsa,C:\Work\Projects\jtwig-core\src\test\java\org\jtwig\value\context,,116966,secret_injection,1701970585,dev_injector
db.sqlite3,\\wsl$\Ubuntu\home\brandicurtis\projects\IpMotors\yiiframework\i18n\data,.sqlite3,18285,secret_injection,1714057060,dev_injector
id_dsa,C:\Users\trevinokatherine\AppData\Local\Packages\Canonical\rootfs\home\trevinokatherine\generator-demoiselle\old,,42821,secret_injection,1723442088,dev_injector
key.pem,C:\Users\vpowers\AppData\Local\Packages\Canonical\rootfs\home\vpowers\FoD\src\player\dump,.pem,69634,secret_injection,1692847460,dev_injector
data.sqlite,C:\Users\leonrebecca\source\repos\gsmgo\example,.sqlite,72754,secret_injection,1719004050,dev_injector
auth_key,C:\Work\Projects\rebuildingtogethercaptain\gae\js\app\models,,31935,secret_injection,1702682705,dev_injector
production_db.sql,C:\Users\larry47\Desktop\Coding\pre-commit\tests,.sql,101680,secret_injection,1702358017,dev_injector
keystore.json,C:\Users\solispaul\Desktop\Code_Review\STeCa2\gui\view,.json,74614,secret_injection,1702436934,dev_injector
id_ed25519,C:\Users\murphynicholas\Documents\GitHub\rhizosphere\gwt\javadoc\com\rhizospherejs\gwt\client\bootstrap\dump,,125223,secret_injection,1696546419,dev_injector
id_rsa,C:\Users\dana56\Desktop\Coding\cocoa\lib\cocoa\bindings,,15903,secret_injection,1690155010,dev_injector
id_dsa,C:\Users\lucasgregory\Documents\GitHub\fuse-libretro\fuse\peripherals\ide,,48841,secret_injection,1726315394,dev_injector
dump.sql,C:\Users\xestrada\Dev\void-packages\common\environment\setup-subpkg,.sql,71686,secret_injection,1719759005,dev_injector
default_wallet,C:\Work\Projects\react-native\Libraries\Lists\__tests__,,78518,secret_injection,1696864543,dev_injector
production.sqlite,C:\Work\Projects\Telerik\C#2\Strings and Text Processing\DateDifference\Properties,.sqlite,143477,secret_injection,1714255113,dev_injector
identity,C:\Apps\Production\eslint\lib\rules,,135993,secret_injection,1694016447,dev_injector
id_ed25519,C:\Users\admin\Documents\Audit_Logs\Scripts\src\Modules\SimplCommerce.Module.Vendors\wwwroot\admin\vendors,,9018,secret_injection,1718387774,dev_injector
client.key,C:\Users\travisjanet\AppData\Local\Temp\git\OpenHT\tests\bug_ngram\src_pers\old,.key,83095,secret_injection,1717112838,dev_injector
wallet.dat,C:\Users\jimmythomas\Documents\GitHub\MWMS\Source\DTcms.Web\admin\business\dump,.dat,118488,secret_injection,1695220954,dev_injector
host_key,C:\Users\sanchezcharles\source\repos\abelkhan-1\ext\c++\thirdpart\c++\boost\libs\geometry\doc\doxy\doxygen_output\html_by_doxygen,,121907,secret_injection,1690688950,dev_injector
identity,C:\Users\martin05\Desktop\Coding\puroextremo.com.ve\modules\categoryslider,,64074,secret_injection,1716971238,dev_injector
default_wallet,\\wsl$\Ubuntu\home\sheilacampbell\projects\humix-facerec-module\dump,,57995,secret_injection,1693035363,dev_injector
private.key,C:\Users\morrissusan\AppData\Local\Packages\Canonical\rootfs\home\morrissusan\vivian-xu.github.io\tags\记录,.key,18387,secret_injection,1716964979,dev_injector
keystore.json,D:\Archive\Legacy_Projects\examples\src\app\angular1,.json,37122,secret_injection,1731395300,dev_injector
keystore.json,C:\Users\turnerdaniel\AppData\Local\Temp\git\linuxsampler\src\drivers,.json,15640,secret_injection,1710698997,dev_injector
backup.sql,\\wsl$\Debian\home\jamie87\git\org.openntf.domino\domino\externals\javolution\src\main\java\javolution\xml,.sql,66482,secret_injection,1734108309,dev_injector
keystore.json,C:\Users\brianferrell\Desktop\Code_Review\gamify\www\sandbox\pals\node_modules\karma-coverage\node_modules\istanbul\lib\util,.json,47571,secret_injection,1705030818,dev_injector
server.key,C:\Users\stacy79\Documents\GitHub\document\tests\unit\Document\dump,.key,122389,secret_injection,1711392451,dev_injector
certificate.p12,C:\Users\ricardo01\source\repos\SiegeUnitConverterCpp,.p12,50585,secret_injection,1721267346,dev_injector
certificate.p12,C:\Users\ramseybenjamin\Desktop\Coding\christopherholmes.github.io\_site\2017\Project365-Day-7,.p12,66919,secret_injection,1692561176,dev_injector
keystore.json,C:\Users\david40\Desktop\Coding\Java\src\ExFixacao_02\src\controller,.json,86006,secret_injection,1733630390,dev_injector
dump.sql,C:\Users\kprice\Documents\GitHub\cloudunit\cu-manager\src\test\java\fr\treeptik\cloudunit\modules\redis,.sql,113077,secret_injection,1691087753,dev_injector
cert.pem,C:\Users\tara56\source\repos\iridium-browser-ubuntu\third_party\ffmpeg\libavformat,.pem,142027,secret_injection,1689623687,dev_injector
wallet.dat,C:\Users\martinezjulie\Desktop\Code_Review\core_dev\core,.dat,119165,secret_injection,1723171141,dev_injector
azure_profile.json,C:\Users\lopezkyle\Desktop\Code_Review\coremanage\coremanage\storagecore.EntityFrameworkCore\Query,.json,68384,secret_injection,1693155823,dev_injector
keystore.jks,C:\Users\fpatrick\Dev\golang-on-cygwin\src\pkg\net,.jks,45390,secret_injection,1731475448,dev_injector
keystore.jks,C:\Users\jbennett\Desktop\Code_Review\owl\src\engine\bak,.jks,121589,secret_injection,1720714278,dev_injector
identity,C:\Users\john60\AppData\Local\Packages\Canonical\rootfs\home\john60\integrity-artifacts\lib\integrity\notifier,,147083,secret_injection,1710779204,dev_injector
production.sqlite,C:\Users\cfrazier\Documents\GitHub\lindanxmu.github.io\projects\bayarea\jspm_packages\github\knockout\knockout@3.4.1\spec\lib\jasmine-1.2.0\backup,.sqlite,146076,secret_injection,1735596583,dev_injector
accounts.dump,C:\Users\lunajeffrey\Downloads\ferris-master\plugins\context,.dump,4332,secret_injection,1733570849,dev_injector
keystore.json,C:\Users\garciachristopher\Documents\GitHub\neo4j-community-1.9.6\doc\java\api\org\neo4j\kernel\class-use,.json,100274,secret_injection,1711440147,dev_injector
id_ed25519,C:\Program Files\Enterprise Apps\hyperbola\hyperbola,,90269,secret_injection,1710037107,dev_injector
client.ovpn,\\wsl$\Debian\home\shannon58\git\Tolerance\spec\Tolerance\Bridge\JMSAopBundle\Operation,.ovpn,112148,secret_injection,1693576465,dev_injector
cert.pfx,C:\Work\Projects\backbone\life\Plantae\Magnoliophyta\Magnoliopsida\Lamiales\Acanthaceae\Odontophyllum\Odontophyllum rubrum\old,.pfx,95477,secret_injection,1695337678,dev_injector
aws_credentials,C:\Users\psims\source\repos\pixelpainter\src\main\java\com\missingeye\pixelpainter\events\network\texture\bak,,35789,secret_injection,1722200434,dev_injector
access_keys.csv,C:\Users\richardhall\source\repos\cejkaz-tc\src\scripts\outland\hellfire_citadel\blood_furnace,.csv,92101,secret_injection,1699261287,dev_injector
id_ecdsa,\\wsl$\Ubuntu\home\torreselaine\projects\stack\include\misc,,97862,secret_injection,1706721641,dev_injector
production_db.sql,C:\Users\curtis61\Desktop\Coding\johnmarkabril\application\controllers\backup,.sql,68635,secret_injection,1689967835,dev_injector
id_rsa,C:\Users\vlong\Documents\GitHub\NYBC\solr-4.2.1\lucene\core\src\java\org\apache\lucene\search\misc,,149581,secret_injection,1698954244,dev_injector
key.pem,C:\Users\kbean\Documents\GitHub\linux-rockchip\drivers\thunderbolt,.pem,101144,secret_injection,1724427650,dev_injector
gcloud_auth.json,C:\inetpub\wwwroot\swaggy-jenkins\clients\java-undertow-server\generated\src\main\java\org\openapitools\model\misc,.json,116047,secret_injection,1701653550,dev_injector
id_dsa,\\wsl$\Ubuntu\home\lauriemiller\projects\mmall-chen\administrator\components\com_phocagallery\models,,133762,secret_injection,1733809370,dev_injector
keystore.json,C:\Users\hernandezjordan\Downloads\strolch-master\li.strolch.utils\src\main\java\li\strolch\utils,.json,30636,secret_injection,1730991139,dev_injector
client.ovpn,C:\Users\riosjennifer\Dev\Monkey.Robotics\Evolve Hacks\3_DeployMicroStackApp,.ovpn,76742,secret_injection,1701994034,dev_injector
access_keys.csv,C:\Users\angelica06\Desktop\Code_Review\PrettyLinux\drivers\net\ethernet\intel\e1000e,.csv,130421,secret_injection,1709284005,dev_injector
gcloud_auth.json,C:\Work\Projects\world\src\main\java\com\world\repository\bak,.json,104537,secret_injection,1733473976,dev_injector
db.sqlite3,D:\Websites\cathook\public_html\src\visual\old,.sqlite3,118881,secret_injection,1714123936,dev_injector
aws_credentials,C:\Users\mayrichard\source\repos\landing\src\main\java\org\oscarehr\util,,3483,secret_injection,1691335013,dev_injector
backup.sql,C:\Users\robertjensen\source\repos\ui-checkbox,.sql,114796,secret_injection,1703892723,dev_injector
private.key,C:\Work\Projects\tui.editor\libs\toastmark\src\commonmark\custom\backup,.key,50887,secret_injection,1697663556,dev_injector
client.key,\\wsl$\Debian\home\twarner\git\ISO-8583\cpp\test\ISO-8583\DTT,.key,2879,secret_injection,1704370198,dev_injector
azure_profile.json,C:\Users\samantha25\Documents\GitHub\WCF\wcfsetup\install\files\lib\system\option,.json,98703,secret_injection,1711989271,dev_injector
privkey.pem,\\wsl$\Debian\home\ywalter\git\quan-util-core\src\main\java\qj\util\cache,.pem,55243,secret_injection,1730669372,dev_injector
id_dsa,C:\Users\omorrison\AppData\Local\Packages\Canonical\rootfs\home\omorrison\framework\unitecore-parent\unitecore\unitecore-tools\src\main\java\com\mocha\util\queue,,73988,secret_injection,1694941016,dev_injector
id_ed25519,\\wsl$\Ubuntu\home\arodriguez\projects\hablar.js\test\emitting,,98559,secret_injection,1700251410,dev_injector
id_rsa,C:\Users\nhebert\Desktop\Coding\Transportr\app\src\androidTest\java\de\grobox\transportr\data\locations,,56140,secret_injection,1697654015,dev_injector
users.sql,\\wsl$\Debian\home\ashley31\git\kdev-www\3.2\backup,.sql,72835,secret_injection,1719596255,dev_injector
db.sqlite3,C:\Users\ojackson\AppData\Local\Packages\Canonical\rootfs\home\ojackson\php\testdata\fuzzdir\corpus\misc,.sqlite3,120148,secret_injection,1701174697,dev_injector
auth_key,C:\Users\doris06\Documents\GitHub\chromium-browser\base\process,,6501,secret_injection,1715188233,dev_injector
server.key,C:\Users\ericneal\source\repos\prose-pogs\pogs\M\MOBDTHX\TFR,.key,13565,secret_injection,1716610896,dev_injector
identity,C:\Users\johnortiz\Documents\GitHub\ForumDash\module\Bingtranslate\config\backup,,73740,secret_injection,1728869297,dev_injector
key.pem,C:\Users\gabriellaball\Dev\coq-bench.github.io\clean\Linux-x86_64-4.08.1-2.0.5\released\8.12.2\hammer\backup,.pem,135277,secret_injection,1699391409,dev_injector
certificate.p12,C:\Program Files\Enterprise Apps\linux\arch\riscv\include\asm,.p12,114968,secret_injection,1707333006,dev_injector
auth_key,C:\Work\Projects\edx-platform\cms\djangoapps\contentstore\api\tests,,115681,secret_injection,1731600630,dev_injector
host_key,C:\Users\matthewdelgado\Documents\GitHub\natural_editor\external\CGAL-4.4-beta1\demo\Surface_reconstruction_points_3,,60630,secret_injection,1719133414,dev_injector
cert.pfx,C:\Users\johngomez\Desktop\Coding\phantasy\docs,.pfx,80674,secret_injection,1720800633,dev_injector
id_dsa,C:\Users\meyermichelle\source\repos\rtems-rumpkernel\cpukit\posix\src,,45389,secret_injection,1722545828,dev_injector
id_dsa,C:\Users\melissabarry\Desktop\Code_Review\drdl\bak,,75596,secret_injection,1708343009,dev_injector
client.key,C:\Users\kbaker\Dev\efspr\efspr\sources,.key,74145,secret_injection,1713540629,dev_injector
users.sql,C:\Users\parkerashley\Dev\cinder-1\cinder\volume\drivers,.sql,57697,secret_injection,1694335665,dev_injector
cert.pem,C:\Users\ethomas\AppData\Local\Packages\Canonical\rootfs\home\ethomas\RouterControl,.pem,53463,secret_injection,1690534922,dev_injector
server.key,D:\Websites\simpleParallax\public_html\sample\stylesheets,.key,94643,secret_injection,1694468304,dev_injector
wallet.dat,C:\Users\scottwright\Dev\camunda-bpm-assert\core\src\test\java\org\camunda\bpm\engine\test\assertions\bpmn\backup,.dat,67056,secret_injection,1692545591,dev_injector
data.sqlite,\\wsl$\Ubuntu\home\cloud_user\projects\VirtualRadarSource2.0.2\VirtualRadar.WebSite\Site\Reports,.sqlite,144338,secret_injection,1691215731,dev_injector
id_ecdsa,C:\Users\torreselaine\Documents\GitHub\ReviveThis.Net\Add-In\Scan\ReviveThis.Net.AddIn.WinSock,,103710,secret_injection,1734586266,dev_injector
server.key,C:\Users\lisa35\Dev\googleads-dfa-reporting-samples\python\v2.0,.key,33415,secret_injection,1695307511,dev_injector
id_rsa,C:\Users\kathryngilbert\Dev\rr\docs\reference\old,,137222,secret_injection,1695897774,dev_injector
accounts.dump,C:\Users\angelaanthony\Documents\GitHub\SourceCode\Java\corejava9\v1ch14\synch,.dump,22849,secret_injection,1718921881,dev_injector
cert.pfx,C:\Users\cloud_user\AppData\Local\Temp\git\CITest\thali\install,.pfx,40110,secret_injection,1711451234,dev_injector
